gstin,due_date,actual_filing_date,turnover
29ABCDE1301Z1,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,56221.79858830485
29ABCDE1303Z3,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,82588.70931642388
29ABCDE1304Z4,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,131919.1930690334
29ABCDE1305Z5,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,47975.42823934891
29ABCDE1306Z6,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,903165.3338328741
29ABCDE1307Z7,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,41518.509111283944
29ABCDE1308Z8,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,141810.50024315645
29ABCDE1310Z0,2025-08-31 23:59:59.999999,2025-09-02 23:59:59.999999,188057.83316144184
29ABCDE1311Z1,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,123894.15806434833
29ABCDE1312Z2,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,47775.18237223064
29ABCDE1313Z3,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,201210.8965758779
29ABCDE1315Z5,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,21019.90131594893
29ABCDE1316Z6,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,336376.14923866186
29ABCDE1317Z7,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,199359.08634731674
29ABCDE1318Z8,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,62836.217196405494
29ABCDE1319Z9,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,56239.099444466265
29ABCDE1321Z1,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,245045.50715287917
29ABCDE1322Z2,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,324211.4980605907
29ABCDE1325Z5,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,56000.901740232264
29ABCDE1326Z6,2025-08-31 23:59:59.999999,2025-09-09 23:59:59.999999,295263.31457404396
29ABCDE1327Z7,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,44725.00863933017
29ABCDE1328Z8,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,464911.30930817884
29ABCDE1329Z9,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,19656.54245224193
29ABCDE1330Z0,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,144870.3828828601
29ABCDE1331Z1,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,125885.8676801135
29ABCDE1332Z2,2025-08-31 23:59:59.999999,2025-09-05 23:59:59.999999,48855.90440957436
29ABCDE1333Z3,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,257517.66368269903
29ABCDE1334Z4,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,49623.01436980653
29ABCDE1335Z5,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,143295.62932125275
29ABCDE1336Z6,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,39329.86694848866
29ABCDE1337Z7,2025-08-31 23:59:59.999999,2025-09-16 23:59:59.999999,30889.056435867427
29ABCDE1338Z8,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,116855.17930754666
29ABCDE1340Z0,2025-08-31 23:59:59.999999,2025-09-24 23:59:59.999999,42807.80338035564
29ABCDE1341Z1,2025-08-31 23:59:59.999999,2025-09-20 23:59:59.999999,162418.5165313058
29ABCDE1343Z3,2025-08-31 23:59:59.999999,2025-09-01 23:59:59.999999,126925.38058254369
29ABCDE1344Z4,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,84040.51817603117
29ABCDE1345Z5,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,85520.56471993568
29ABCDE1347Z7,2025-08-31 23:59:59.999999,2025-09-02 23:59:59.999999,95988.9638387417
29ABCDE1348Z8,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,468294.15962967544
29ABCDE1349Z9,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,47539.66308212571
29ABCDE1350Z0,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,251029.45888927387
29ABCDE1351Z1,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,36123.064509656375
29ABCDE1352Z2,2025-08-31 23:59:59.999999,2025-09-19 23:59:59.999999,33016.29142469135
29ABCDE1353Z3,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,36865.86049151375
29ABCDE1354Z4,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,43920.942588938575
29ABCDE1355Z5,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,155980.58810453647
29ABCDE1356Z6,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,284945.97045155044
29ABCDE1357Z7,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,25479.770314687452
29ABCDE1358Z8,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,121296.03919792728
29ABCDE1359Z9,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,211498.2446109381
29ABCDE1360Z0,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,318952.2998864214
29ABCDE1361Z1,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,160798.97621207297
29ABCDE1362Z2,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,57343.69718164
29ABCDE1363Z3,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,185944.12152932354
29ABCDE1365Z5,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,391070.9694112185
29ABCDE1366Z6,2025-08-31 23:59:59.999999,2025-09-19 23:59:59.999999,20249.473715870954
29ABCDE1367Z7,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,234280.52156775296
29ABCDE1368Z8,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,104936.40663962909
29ABCDE1369Z9,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,100498.7314087183
29ABCDE1370Z0,2025-08-31 23:59:59.999999,2025-09-18 23:59:59.999999,581766.4537218813
29ABCDE1371Z1,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,167051.05611286324
29ABCDE1372Z2,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,23044.6778507089
29ABCDE1374Z4,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,312572.13618357765
29ABCDE1375Z5,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,90424.75726043293
29ABCDE1376Z6,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,260230.30120756704
29ABCDE1377Z7,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,42318.86404384712
29ABCDE1378Z8,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,233068.334606589
29ABCDE1379Z9,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,29754.297168656154
29ABCDE1380Z0,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,43493.38855390267
29ABCDE1382Z2,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,474180.43834618025
29ABCDE1383Z3,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,160253.8302003184
29ABCDE1384Z4,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,626421.9371267695
29ABCDE1385Z5,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,181965.36880253506
29ABCDE1386Z6,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,171941.3895345821
29ABCDE1387Z7,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,152956.739884978
29ABCDE1388Z8,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,64889.55440867257
29ABCDE1389Z9,2025-08-31 23:59:59.999999,2025-09-02 23:59:59.999999,62470.770896943024
29ABCDE1390Z0,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,63248.67704259885
29ABCDE1391Z1,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,117949.69861136805
29ABCDE1392Z2,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,58952.994127282815
29ABCDE1393Z3,2025-08-31 23:59:59.999999,2025-09-22 23:59:59.999999,40226.37805957242
29ABCDE1394Z4,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,147523.93526752596
29ABCDE1395Z5,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,55459.263197849796
29ABCDE1396Z6,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,36917.83062559224
29ABCDE1397Z7,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,173060.4986583998
29ABCDE1399Z9,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,30962.99986918438
29ABCDE1402Z2,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,177281.3430960015
29ABCDE1403Z3,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,77743.08434457044
29ABCDE1404Z4,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,71068.27073313131
29ABCDE1405Z5,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,307796.5356758674
29ABCDE1406Z6,2025-08-31 23:59:59.999999,2025-09-21 23:59:59.999999,75218.15623960162
29ABCDE1407Z7,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,27907.48164225644
29ABCDE1409Z9,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,57615.16240184026
29ABCDE1410Z0,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,61906.973868294925
29ABCDE1411Z1,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,74429.0582924111
29ABCDE1412Z2,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,86823.4266070826
29ABCDE1413Z3,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,426341.4756154985
29ABCDE1414Z4,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,477390.41237280465
29ABCDE1415Z5,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,43256.88770572597
29ABCDE1416Z6,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,29622.01063756842
29ABCDE1417Z7,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,192313.73435154613
29ABCDE1418Z8,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,58557.76222464431
29ABCDE1419Z9,2025-08-31 23:59:59.999999,2025-09-06 23:59:59.999999,487105.0676739564
29ABCDE1420Z0,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,89513.10087805579
29ABCDE1423Z3,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,44307.60384961878
29ABCDE1424Z4,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,28698.784250408848
29ABCDE1425Z5,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,191493.60802943324
29ABCDE1426Z6,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,122198.51777534686
29ABCDE1427Z7,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,368458.8410186091
29ABCDE1428Z8,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,154061.15793015214
29ABCDE1429Z9,2025-08-31 23:59:59.999999,2025-09-14 23:59:59.999999,917388.9290525711
29ABCDE1430Z0,2025-08-31 23:59:59.999999,2025-09-22 23:59:59.999999,416243.21872114326
29ABCDE1431Z1,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,69528.1082677283
29ABCDE1432Z2,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,68493.71633384108
29ABCDE1433Z3,2025-08-31 23:59:59.999999,2025-09-12 23:59:59.999999,113855.8904747619
29ABCDE1434Z4,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,678419.6474721066
29ABCDE1435Z5,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,28402.43260537246
29ABCDE1437Z7,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,38526.38086812179
29ABCDE1438Z8,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,67412.7936792985
29ABCDE1439Z9,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,84584.50824926271
29ABCDE1440Z0,2025-08-31 23:59:59.999999,2025-09-02 23:59:59.999999,51573.90974405284
29ABCDE1441Z1,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,227407.03856678898
29ABCDE1443Z3,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,220380.54951381235
29ABCDE1444Z4,2025-08-31 23:59:59.999999,2025-09-19 23:59:59.999999,46865.6197059301
29ABCDE1445Z5,2025-08-31 23:59:59.999999,2025-09-09 23:59:59.999999,30044.713707090657
29ABCDE1446Z6,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,174464.82793706426
29ABCDE1447Z7,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,166302.58833817096
29ABCDE1448Z8,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,73439.21019505657
29ABCDE1449Z9,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,485346.0978146534
29ABCDE1452Z2,2025-08-31 23:59:59.999999,2025-09-06 23:59:59.999999,125634.4138237919
29ABCDE1453Z3,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,50284.20974544806
29ABCDE1454Z4,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,131280.12473723118
29ABCDE1455Z5,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,146990.55038802593
29ABCDE1456Z6,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,57610.98665685965
29ABCDE1457Z7,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,49783.463199385544
29ABCDE1458Z8,2025-08-31 23:59:59.999999,2025-09-08 23:59:59.999999,56694.20261519338
29ABCDE1459Z9,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,209309.89069610645
29ABCDE1461Z1,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,244360.49723899848
29ABCDE1462Z2,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,115550.91054170346
29ABCDE1463Z3,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,99152.82058379315
29ABCDE1464Z4,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,30330.26938706053
29ABCDE1465Z5,2025-08-31 23:59:59.999999,2025-09-02 23:59:59.999999,208173.55847075972
29ABCDE1466Z6,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,204250.71554982048
29ABCDE1467Z7,2025-08-31 23:59:59.999999,2025-09-11 23:59:59.999999,122783.7501185916
29ABCDE1468Z8,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,122954.76540095509
29ABCDE1469Z9,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,75054.93021936392
29ABCDE1470Z0,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,25371.00713834777
29ABCDE1471Z1,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,77510.4871268572
29ABCDE1472Z2,2025-08-31 23:59:59.999999,2025-09-23 23:59:59.999999,83751.91916981767
29ABCDE1475Z5,2025-08-31 23:59:59.999999,2025-09-16 23:59:59.999999,119279.24984193161
29ABCDE1476Z6,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,41259.9411385413
29ABCDE1477Z7,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,72012.87103594057
29ABCDE1478Z8,2025-08-31 23:59:59.999999,2025-09-21 23:59:59.999999,39829.72481175758
29ABCDE1479Z9,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,48530.92224004283
29ABCDE1480Z0,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,223669.37675892675
29ABCDE1482Z2,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,28434.05007682706
29ABCDE1483Z3,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,61248.31257868569
29ABCDE1484Z4,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,43014.97801647195
29ABCDE1485Z5,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,174953.18034971115
29ABCDE1487Z7,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,796334.887288844
29ABCDE1488Z8,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,57744.76731912582
29ABCDE1489Z9,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,150848.51320831827
29ABCDE1490Z0,2025-08-31 23:59:59.999999,2025-09-01 23:59:59.999999,31879.000260105247
29ABCDE1491Z1,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,53541.83517107335
29ABCDE1494Z4,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,475519.89218854235
29ABCDE1495Z5,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,40353.60523465213
29ABCDE1496Z6,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,61832.16672346542
29ABCDE1497Z7,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,221008.19540590784
29ABCDE1498Z8,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,70734.76164879413
29ABCDE1499Z9,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,224897.95456651438
29ABCDE1500Z0,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,111324.36077971105
29ABCDE1501Z1,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,122215.20960933733
29ABCDE1502Z2,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,199660.63735276906
29ABCDE1504Z4,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,43627.519481465475
29ABCDE1506Z6,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,160028.60685561385
29ABCDE1507Z7,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,54394.60572603535
29ABCDE1508Z8,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,43744.54935539294
29ABCDE1509Z9,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,57211.26321875696
29ABCDE1510Z0,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,208176.74301502522
29ABCDE1511Z1,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,143033.13527474747
29ABCDE1512Z2,2025-08-31 23:59:59.999999,2025-09-23 23:59:59.999999,85231.3928238824
29ABCDE1513Z3,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,37229.599710804214
29ABCDE1514Z4,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,70071.51457669103
29ABCDE1515Z5,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,251041.54506725929
29ABCDE1518Z8,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,120081.69735860503
29ABCDE1519Z9,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,48623.78378493616
29ABCDE1520Z0,2025-08-31 23:59:59.999999,2025-09-19 23:59:59.999999,46977.14065749576
29ABCDE1521Z1,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,48799.37537478647
29ABCDE1523Z3,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,132344.59646272915
29ABCDE1524Z4,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,37320.033683534035
29ABCDE1525Z5,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,429984.30549173447
29ABCDE1526Z6,2025-08-31 23:59:59.999999,2025-09-02 23:59:59.999999,62806.964461429554
29ABCDE1528Z8,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,369545.15683458385
29ABCDE1529Z9,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,25763.557438820997
29ABCDE1530Z0,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,37773.61098394
29ABCDE1531Z1,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,191788.55350549502
29ABCDE1532Z2,2025-08-31 23:59:59.999999,2025-09-02 23:59:59.999999,90043.2446818105
29ABCDE1533Z3,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,131178.6665098817
29ABCDE1534Z4,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,40985.94009420468
29ABCDE1535Z5,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,27237.04621866774
29ABCDE1536Z6,2025-08-31 23:59:59.999999,2025-09-18 23:59:59.999999,36322.37481641277
29ABCDE1537Z7,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,53759.986617218834
29ABCDE1538Z8,2025-08-31 23:59:59.999999,2025-09-27 23:59:59.999999,41599.08793019092
29ABCDE1539Z9,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,46685.04829473582
29ABCDE1540Z0,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,917946.537581541
29ABCDE1541Z1,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,76927.13098527885
29ABCDE1542Z2,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,61504.7111674976
29ABCDE1543Z3,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,32216.64729345911
29ABCDE1544Z4,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,28383.57458104948
29ABCDE1545Z5,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,67268.11807304402
29ABCDE1546Z6,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,272586.9128070174
29ABCDE1549Z9,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,700326.9238186472
29ABCDE1550Z0,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,56251.955027603886
29ABCDE1551Z1,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,82077.19747551954
29ABCDE1553Z3,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,59444.359907562655
29ABCDE1554Z4,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,75302.04545115895
29ABCDE1555Z5,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,578162.2900957396
29ABCDE1556Z6,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,192512.20784942838
29ABCDE1557Z7,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,232399.73076421916
29ABCDE1558Z8,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,197055.49227227643
29ABCDE1559Z9,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,610368.2954938484
29ABCDE1562Z2,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,51072.9174921848
29ABCDE1563Z3,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,448080.66216045566
29ABCDE1564Z4,2025-08-31 23:59:59.999999,2025-09-10 23:59:59.999999,155691.7022812348
29ABCDE1565Z5,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,176881.9843550496
29ABCDE1566Z6,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,46135.38022117422
29ABCDE1567Z7,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,243568.9479613579
29ABCDE1568Z8,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,62610.38404281162
29ABCDE1569Z9,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,73939.73960586163
29ABCDE1570Z0,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,427510.66197282355
29ABCDE1571Z1,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,38754.22001342945
29ABCDE1572Z2,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,101244.05475421241
29ABCDE1574Z4,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,95484.80753166912
29ABCDE1575Z5,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,73009.7009588151
29ABCDE1576Z6,2025-08-31 23:59:59.999999,2025-09-04 23:59:59.999999,89597.44118378194
29ABCDE1577Z7,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,49291.835793306986
29ABCDE1578Z8,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,362735.2106059752
29ABCDE1579Z9,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,208806.30640026362
29ABCDE1580Z0,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,31320.378535108448
29ABCDE1581Z1,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,68117.30966533213
29ABCDE1582Z2,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,37190.6022352161
29ABCDE1583Z3,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,91470.97590259078
29ABCDE1584Z4,2025-08-31 23:59:59.999999,2025-09-18 23:59:59.999999,324054.2309610751
29ABCDE1585Z5,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,525429.216952246
29ABCDE1586Z6,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,41522.00117397957
29ABCDE1588Z8,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,41843.55839243241
29ABCDE1589Z9,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,326175.9192509667
29ABCDE1590Z0,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,60214.438803381665
29ABCDE1593Z3,2025-08-31 23:59:59.999999,2025-09-12 23:59:59.999999,82506.45103305358
29ABCDE1594Z4,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,45306.19626614233
29ABCDE1595Z5,2025-08-31 23:59:59.999999,2025-09-01 23:59:59.999999,50335.8523457595
29ABCDE1596Z6,2025-08-31 23:59:59.999999,2025-09-02 23:59:59.999999,40229.28478460043
29ABCDE1597Z7,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,193930.388531661
29ABCDE1598Z8,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,171446.36259414576
29ABCDE1599Z9,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,32871.662416575426
29ABCDE1600Z0,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,51823.41252292764
29ABCDE1601Z1,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,329848.23245985364
29ABCDE1602Z2,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,342244.2023919922
29ABCDE1603Z3,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,20381.800525864106
29ABCDE1604Z4,2025-08-31 23:59:59.999999,2025-09-24 23:59:59.999999,89838.99214334683
29ABCDE1605Z5,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,311276.14547519165
29ABCDE1606Z6,2025-08-31 23:59:59.999999,2025-09-15 23:59:59.999999,181130.55247089438
29ABCDE1608Z8,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,36927.42642579834
29ABCDE1609Z9,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,539095.2745713368
29ABCDE1610Z0,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,103405.63195698294
29ABCDE1611Z1,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,385015.6799365218
29ABCDE1612Z2,2025-08-31 23:59:59.999999,2025-09-08 23:59:59.999999,218368.62730817834
29ABCDE1613Z3,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,78050.5710636097
29ABCDE1614Z4,2025-08-31 23:59:59.999999,2025-08-31 23:59:59.999999,95970.23782822813
